,filename,word,wordavg,percent_of_total,JSD,final_JSD,dt,period,vector,Pos,wordCount,doc_id,doc,subcorpus,wordCount_x,wordCount_y
206,6,track,0.0061919504643962,,0.046376437184911745,,,04/09/2,,,,,,,6.0,
207,6,new,0.001031991744066,0.0095693779904306,0.04462377991096567,,04/09/2008,04/09/2,1.0,ADJ,,M113e9,1.0,mainstream,1.0,2.0
208,6,ambience,0.0051599587203302,,0.04232779439838552,,,04/09/2,,,,,,,5.0,
209,6,color,0.0051599587203302,,0.04232779439838552,,,04/09/2,,,,,,,5.0,
210,7,user,0.0288957688338493,,0.10060027269134006,,,22/01/2,,,,,,,28.0,
211,7,device,0.023735810113519,,0.09109048274394117,,,22/01/2,,,,,,,23.0,
212,7,light,0.0196078431372549,,0.0827290496253464,,,22/01/2,,,,,,,19.0,
213,7,day,0.0103199174406604,,0.05991654641655937,,,22/01/2,,,,,,,10.0,
214,7,task,0.0092879256965944,,0.05683118246256911,,,22/01/2,,,,,,,9.0,
215,7,wearable,0.0092879256965944,,0.05683118246256911,,,22/01/2,,,,,,,9.0,
216,7,work,0.0092879256965944,,0.05683118246256911,,,22/01/2,,,,,,,9.0,
217,7,environmental,0.001031991744066,0.0130208333333333,0.055176327497787,,22/01/2020,22/01/2,31.0,ADJ,,M1f372,31.0,mainstream,1.0,5.0
218,7,interface,0.0082559339525283,,0.05357092558014114,,,22/01/2,,,,,,,8.0,
219,7,screen,0.0082559339525283,,0.05357092558014114,,,22/01/2,,,,,,,8.0,
220,7,sound,0.0082559339525283,,0.05357092558014114,,,22/01/2,,,,,,,8.0,
221,7,space,0.0082559339525283,,0.05357092558014114,,,22/01/2,,,,,,,8.0,
222,7,app,0.0072239422084623,,0.05010164085171635,,,22/01/2,,,,,,,7.0,
223,7,bracelet,0.0072239422084623,,0.05010164085171635,,,22/01/2,,,,,,,7.0,
224,7,massage,0.0072239422084623,,0.05010164085171635,,,22/01/2,,,,,,,7.0,
225,7,pillow,0.0072239422084623,,0.05010164085171635,,,22/01/2,,,,,,,7.0,
226,7,portable,0.0072239422084623,,0.05010164085171635,,,22/01/2,,,,,,,7.0,
227,7,surface,0.0072239422084623,,0.05010164085171635,,,22/01/2,,,,,,,7.0,
228,7,wrist,0.0072239422084623,,0.05010164085171635,,,22/01/2,,,,,,,7.0,
229,7,interactive,0.0061919504643962,,0.046376437184911745,,,22/01/2,,,,,,,6.0,
230,7,other,0.0061919504643962,,0.046376437184911745,,,22/01/2,,,,,,,6.0,
231,7,posture,0.0061919504643962,,0.046376437184911745,,,22/01/2,,,,,,,6.0,
232,7,tangible,0.0061919504643962,,0.046376437184911745,,,22/01/2,,,,,,,6.0,
