word,Pos_x,wordCount_x,dt,doc_id,doc,subcorpus,percent_of_total,Pos_y,avg_freq,wordCount_y,prevalence,wordavg
mother,NOUN,2,04/05/2019,C023f6,97,conspiracy,0.016,NOUN,0.008273852243373741,15,0.15,0.0006032818532818533
ok,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,ADJ,0.008,1,0.01,4.021879021879022e-05
old,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,ADJ,0.004572006701565452,14,0.14,0.0005630630630630631
other,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.009793765738494659,174,1.74,0.006998069498069498
own,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,ADJ,0.006960199556023149,52,0.52,0.0020913770913770914
past,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.007490054510960344,36,0.36,0.0014478764478764478
place,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.00529613322067909,35,0.35,0.0014076576576576576
point,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.004545396148296369,22,0.22,0.0008848133848133849
potential,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.005076632783710544,27,0.27,0.001085907335907336
previous,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,ADJ,0.0033543393871317793,8,0.08,0.00032175032175032174
problem,NOUN,2,04/05/2019,C023f6,97,conspiracy,0.016,NOUN,0.005245137022034232,33,0.33,0.0013272200772200772
product,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.009550244839544282,48,0.48,0.0019305019305019305
profit,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.003929460031566658,12,0.12,0.00048262548262548264
provider,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.006777732164923694,5,0.05,0.00020109395109395108
radiation,NOUN,3,04/05/2019,C023f6,97,conspiracy,0.024,NOUN,0.01861610826447275,15,0.15,0.0006032818532818533
radio,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.007037108537108538,5,0.05,0.00020109395109395108
recent,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,ADJ,0.004237364294202433,38,0.38,0.0015283140283140282
rehabilitation,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.008,1,0.01,4.021879021879022e-05
rf,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,ADJ,0.008,1,0.01,4.021879021879022e-05
roll,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.008,1,0.01,4.021879021879022e-05
safety,NOUN,4,04/05/2019,C023f6,97,conspiracy,0.032,NOUN,0.008305754933873344,27,0.27,0.001085907335907336
school,NOUN,4,04/05/2019,C023f6,97,conspiracy,0.032,NOUN,0.012745129515337466,23,0.23,0.0009250321750321751
scientist,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.007372597495109524,39,0.39,0.0015685328185328184
sector,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.0056504202348692835,31,0.31,0.0012467824967824967
several,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,ADJ,0.007620673623281563,30,0.3,0.0012065637065637065
son,NOUN,3,04/05/2019,C023f6,97,conspiracy,0.024,NOUN,0.007409959279550159,11,0.11,0.0004424066924066924
stance,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.004459978749367817,3,0.03,0.00012065637065637066
strict,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,ADJ,0.008,1,0.01,4.021879021879022e-05
student,NOUN,2,04/05/2019,C023f6,97,conspiracy,0.016,NOUN,0.010528010998183337,5,0.05,0.00020109395109395108
study,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.016973085382318603,98,0.98,0.003941441441441441
talk,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.00537118188536775,9,0.09,0.00036196911196911195
technology,NOUN,2,04/05/2019,C023f6,97,conspiracy,0.016,NOUN,0.011232131491440228,60,0.6,0.002413127413127413
threat,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.00679282753522819,31,0.31,0.0012467824967824967
tower,NOUN,7,04/05/2019,C023f6,97,conspiracy,0.056,NOUN,0.03229184549356223,9,0.09,0.00036196911196911195
transmission,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.007079070395946949,6,0.06,0.00024131274131274132
trial,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.008872616998671373,53,0.53,0.0021315958815958814
tumour,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.006921556765476911,4,0.04,0.00016087516087516087
wave,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.006805048690287832,10,0.1,0.00040218790218790216
week,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.007191292237069677,48,0.48,0.0019305019305019305
wireless,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,ADJ,0.006976190476190476,3,0.03,0.00012065637065637066
work,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.007632549118769127,36,0.36,0.0014478764478764478
year,NOUN,3,04/05/2019,C023f6,97,conspiracy,0.024,NOUN,0.01276286420907823,191,1.91,0.007681788931788932
above,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.009350852457133798,5,0.05,0.00020109395109395108
accessible,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.0027735147973385376,4,0.04,0.00016087516087516087
account,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.0042460775264945155,10,0.1,0.00040218790218790216
ad,NOUN,4,19/01/2020,C05003,98,conspiracy,0.013513513513513514,NOUN,0.009402259402259402,5,0.05,0.00020109395109395108
adequate,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.003144369583602773,3,0.03,0.00012065637065637066
adult,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.004180117830743571,3,0.03,0.00012065637065637066
adverse,ADJ,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,ADJ,0.008380996542761249,7,0.07,0.00028153153153153153
advert,NOUN,6,19/01/2020,C05003,98,conspiracy,0.02027027027027027,NOUN,0.01240786240786241,7,0.07,0.00028153153153153153
advertiser,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.006756756756756757,2,0.02,8.043758043758043e-05
advertising,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.004711690830671001,4,0.04,0.00016087516087516087
agency,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.003916927671274058,13,0.13,0.0005228442728442728
aim,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.002760868856759268,3,0.03,0.00012065637065637066
analysis,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0057062532449379455,15,0.15,0.0006032818532818533
animal,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.009160606542989735,20,0.2,0.0008043758043758043
anti5,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0033783783783783786,1,0.01,4.021879021879022e-05
area,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.008812004278096825,52,0.52,0.0020913770913770914
article,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.006747938648385125,39,0.39,0.0015685328185328184
assessment,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.004615127771481477,7,0.07,0.00028153153153153153
author,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.004908352590410165,15,0.15,0.0006032818532818533
authority,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.005172021103862595,16,0.16,0.0006435006435006435
available,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.006473666693108407,21,0.21,0.0008445945945945946
base,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0034625750716041313,6,0.06,0.00024131274131274132
biological,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.005945130155378843,11,0.11,0.0004424066924066924
broadband,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0033783783783783786,1,0.01,4.021879021879022e-05
campaign,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.008194227049694799,28,0.28,0.0011261261261261261
canadian,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.004555174246955069,4,0.04,0.00016087516087516087
cancer,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.01694891277824259,80,0.8,0.0032175032175032173
casecontrol,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0033783783783783786,1,0.01,4.021879021879022e-05
claim,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.009339550900654142,23,0.23,0.0009250321750321751
clinical,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.006715366555307064,24,0.24,0.0009652509652509653
cohort,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.005061423084117435,3,0.03,0.00012065637065637066
concerned,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.0034562546868892154,5,0.05,0.00020109395109395108
conclusive,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.005657443157443157,2,0.02,8.043758043758043e-05
consumer,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.00702554682994418,19,0.19,0.0007641570141570141
context,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0033783783783783786,1,0.01,4.021879021879022e-05
contour,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0033783783783783786,1,0.01,4.021879021879022e-05
current,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.006190308783322292,19,0.19,0.0007641570141570141
danger,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.006712357084644151,17,0.17,0.0006837194337194337
depression,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0021975702222765256,4,0.04,0.00016087516087516087
dog,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0035342076393736913,2,0.02,8.043758043758043e-05
due,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.003063439568924028,10,0.1,0.00040218790218790216
effect,NOUN,9,19/01/2020,C05003,98,conspiracy,0.030405405405405407,NOUN,0.011390789152788077,62,0.62,0.0024935649935649935
electromagnetic,ADJ,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,ADJ,0.017397069967163427,5,0.05,0.00020109395109395108
endpoint,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0033783783783783786,1,0.01,4.021879021879022e-05
environment,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.005784750914160694,15,0.15,0.0006032818532818533
epidemiological,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.0027352142937917,2,0.02,8.043758043758043e-05
evidence,NOUN,6,19/01/2020,C05003,98,conspiracy,0.02027027027027027,NOUN,0.012230607510024647,60,0.6,0.002413127413127413
examination,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0033783783783783786,1,0.01,4.021879021879022e-05
example,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.005008584372497896,37,0.37,0.001488095238095238
experiment,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.007332407757244227,7,0.07,0.00028153153153153153
exposure,NOUN,3,19/01/2020,C05003,98,conspiracy,0.010135135135135136,NOUN,0.018650213497002417,29,0.29,0.0011663449163449163
extensive,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.005067709348664908,8,0.08,0.00032175032175032174
extinction,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0033783783783783786,1,0.01,4.021879021879022e-05
factsheet,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0033783783783783786,1,0.01,4.021879021879022e-05
false,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.0042129697522228495,10,0.1,0.00040218790218790216
family,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.007559894970382437,44,0.44,0.0017696267696267697
fertility,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.01004480872595125,4,0.04,0.00016087516087516087
field,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.0057548596903033615,23,0.23,0.0009250321750321751
form,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.004588195628478708,15,0.15,0.0006032818532818533
frequency,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.008212246611836563,10,0.1,0.00040218790218790216
further,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.0037997730201646965,23,0.23,0.0009250321750321751
g,NOUN,17,19/01/2020,C05003,98,conspiracy,0.057432432432432436,NOUN,0.02883458567662748,33,0.33,0.0013272200772200772
general,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.003717505280976583,11,0.11,0.0004424066924066924
genuine,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.003033212136473006,5,0.05,0.00020109395109395108
government,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.009737191269381594,109,1.09,0.004383848133848134
group,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.008251166180017104,94,0.94,0.0037805662805662807
guidance,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0024698520222816898,3,0.03,0.00012065637065637066
guideline,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.007078838292073586,4,0.04,0.00016087516087516087
guinea,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.0033783783783783786,1,0.01,4.021879021879022e-05
headache,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.010338700044582398,5,0.05,0.00020109395109395108
headline,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.004022707438583124,7,0.07,0.00028153153153153153
health,NOUN,10,19/01/2020,C05003,98,conspiracy,0.033783783783783786,NOUN,0.01604619416316295,133,1.33,0.005349099099099099
human,NOUN,6,19/01/2020,C05003,98,conspiracy,0.02027027027027027,NOUN,0.00971496231795381,68,0.68,0.0027348777348777348
image,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.006568898571312927,12,0.12,0.00048262548262548264
inaccurate,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.0027352142937917,2,0.02,8.043758043758043e-05
information,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.007966784832632155,28,0.28,0.0011261261261261261
insane,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.0033783783783783786,1,0.01,4.021879021879022e-05
insufficient,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.004108952478517696,4,0.04,0.00016087516087516087
lack,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.004279480643521733,10,0.1,0.00040218790218790216
large,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.006966142792172677,58,0.58,0.0023326898326898327
life,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.006521927112711151,50,0.5,0.002010939510939511
link,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.008671452864540798,20,0.2,0.0008043758043758043
list,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.004588378725159773,10,0.1,0.00040218790218790216
location,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.006901524735465736,8,0.08,0.00032175032175032174
longitudinal,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.0033783783783783786,1,0.01,4.021879021879022e-05
low,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.004329254761347923,21,0.21,0.0008445945945945946
male,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0034035943382772493,7,0.07,0.00028153153153153153
management,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0042944027386424884,16,0.16,0.0006435006435006435
many,ADJ,4,19/01/2020,C05003,98,conspiracy,0.013513513513513514,ADJ,0.008157668737074871,121,1.21,0.004866473616473617
material,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.005859761820171216,24,0.24,0.0009652509652509653
measurement,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.004545633799418947,3,0.03,0.00012065637065637066
mice,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0033783783783783786,1,0.01,4.021879021879022e-05
misleading,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.0023043001988192644,3,0.03,0.00012065637065637066
mobile,ADJ,5,19/01/2020,C05003,98,conspiracy,0.016891891891891893,ADJ,0.011736428415294634,13,0.13,0.0005228442728442728
much,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.005402550943609208,22,0.22,0.0008848133848133849
multinational,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.0033783783783783786,1,0.01,4.021879021879022e-05
negative,ADJ,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.004099096623583121,8,0.08,0.00032175032175032174
network,NOUN,3,19/01/2020,C05003,98,conspiracy,0.010135135135135136,NOUN,0.004388810290990203,9,0.09,0.00036196911196911195
next,ADJ,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,ADJ,0.005129222149749431,24,0.24,0.0009652509652509653
nongovernmental,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.0033783783783783786,1,0.01,4.021879021879022e-05
number,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.00673906372213001,62,0.62,0.0024935649935649935
observational,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.0033783783783783786,1,0.01,4.021879021879022e-05
official,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.007013908206938318,34,0.34,0.0013674388674388674
ongoing,ADJ,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,ADJ,0.006084176142315677,4,0.04,0.00016087516087516087
only,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.00437774025340321,21,0.21,0.0008445945945945946
opposition,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.003871174285247747,8,0.08,0.00032175032175032174
organisation,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.005138973890863313,19,0.19,0.0007641570141570141
other,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.009793765738494659,174,1.74,0.006998069498069498
pandemic,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0084528252528727,34,0.34,0.0013674388674388674
part,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.007191958887806726,65,0.65,0.0026142213642213643
participant,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0068690155503656645,4,0.04,0.00016087516087516087
people,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.012459124646063045,165,1.65,0.006636100386100386
phone,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.007163520523007771,11,0.11,0.0004424066924066924
pig,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.01189327082184225,3,0.03,0.00012065637065637066
pocket,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0031652766501251346,3,0.03,0.00012065637065637066
population,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.006424859237767475,40,0.4,0.0016087516087516086
position,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.003677581564196175,13,0.13,0.0005228442728442728
possible,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.00489394554411946,37,0.37,0.001488095238095238
poster,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0033783783783783786,1,0.01,4.021879021879022e-05
potential,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.005076632783710544,27,0.27,0.001085907335907336
process,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.006365505287864911,28,0.28,0.0011261261261261261
professional,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.003929038783707066,12,0.12,0.00048262548262548264
profit,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.003929460031566658,12,0.12,0.00048262548262548264
project,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.00968456942003011,28,0.28,0.0011261261261261261
prospective,ADJ,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,ADJ,0.0033783783783783786,1,0.01,4.021879021879022e-05
public,ADJ,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.00801177136191446,91,0.91,0.00365990990990991
quote,NOUN,2,19/01/2020,C05003,98,conspiracy,0.006756756756756757,NOUN,0.0041104428000474855,3,0.03,0.00012065637065637066
rabbit,NOUN,1,19/01/2020,C05003,98,conspiracy,0.0033783783783783786,NOUN,0.0067912300055157195,2,0.02,8.043758043758043e-05
radiation,NOUN,5,19/01/2020,C05003,98,conspiracy,0.016891891891891893,NOUN,0.01861610826447275,15,0.15,0.0006032818532818533
radio,NOUN,3,19/01/2020,C05003,98,conspiracy,0.010135135135135136,NOUN,0.007037108537108538,5,0.05,0.00020109395109395108
