word,wordCount_x,dt,doc_id,doc,percent_of_total,wordCount_y,wordavg,vector
scale,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
scientist,1,01/04/2020,M0d586,6,0.002092050209205,3,0.0041906791926528,6
scratch,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
second,2,01/04/2020,M0d586,6,0.00418410041841,7,0.00422961205972908,6
secondlarg,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
secretary,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
sector,4,01/04/2020,M0d586,6,0.00836820083682,8,0.004540131234864175,6
sequence,1,01/04/2020,M0d586,6,0.002092050209205,2,0.00261835214862765,6
serological,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
several,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
short,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
sign,1,01/04/2020,M0d586,6,0.002092050209205,3,0.0029458411727152334,6
simple,1,01/04/2020,M0d586,6,0.002092050209205,2,0.00261835214862765,6
site,1,01/04/2020,M0d586,6,0.002092050209205,2,0.0033291301274335503,6
size,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
slogan,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
slow,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
small,2,01/04/2020,M0d586,6,0.00418410041841,3,0.0027952850896550497,6
society,1,01/04/2020,M0d586,6,0.002092050209205,3,0.0032336633371803335,6
special,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
specific,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
spread,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
staff,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
standard,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
station,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
storm,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
story,1,01/04/2020,M0d586,6,0.002092050209205,4,0.0087177672474282,6
such,2,01/04/2020,M0d586,6,0.00418410041841,9,0.00483514077172152,6
supply,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
swab,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
symptom,1,01/04/2020,M0d586,6,0.002092050209205,3,0.0037803416395686667,6
team,1,01/04/2020,M0d586,6,0.002092050209205,3,0.005830714099817801,6
technician,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
technique,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
technology,4,01/04/2020,M0d586,6,0.00836820083682,9,0.0049718494953216,6
test,34,01/04/2020,M0d586,6,0.0711297071129707,37,0.026611988245212298,6
testing,9,01/04/2020,M0d586,6,0.0188284518828451,10,0.0101174608218726,6
threat,2,01/04/2020,M0d586,6,0.00418410041841,4,0.002517118164345167,6
throat,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
total,1,01/04/2020,M0d586,6,0.002092050209205,2,0.0020264172614652,6
tract,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
traditional,1,01/04/2020,M0d586,6,0.002092050209205,2,0.0033291301274335503,6
trap,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
type,4,01/04/2020,M0d586,6,0.00836820083682,4,0.00836820083682,6
uncertainty,1,01/04/2020,M0d586,6,0.002092050209205,3,0.0026542685614636004,6
university,1,01/04/2020,M0d586,6,0.002092050209205,2,0.00261835214862765,6
use,2,01/04/2020,M0d586,6,0.00418410041841,3,0.0030724423660677,6
various,1,01/04/2020,M0d586,6,0.002092050209205,2,0.00174925998505255,6
virus,8,01/04/2020,M0d586,6,0.0167364016736401,24,0.0157461693616003,6
way,1,01/04/2020,M0d586,6,0.002092050209205,9,0.0041862340705080495,6
week,7,01/04/2020,M0d586,6,0.0146443514644351,11,0.00610916889176795,6
welloff,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
work,1,01/04/2020,M0d586,6,0.002092050209205,7,0.007908319342635719,6
world,5,01/04/2020,M0d586,6,0.0104602510460251,20,0.00980452881187804,6
worry,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
year,2,01/04/2020,M0d586,6,0.00418410041841,21,0.011907512119791628,6
104woman,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
access,1,26/07/2015,M0d0d8,7,0.0045662100456621,4,0.0253600280997541,7
advice,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
alluring,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
association,2,26/07/2015,M0d0d8,7,0.0091324200913242,2,0.0091324200913242,7
attractive,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
backlash,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
big,1,26/07/2015,M0d0d8,7,0.0045662100456621,4,0.0035079345518375334,7
board,1,26/07/2015,M0d0d8,7,0.0045662100456621,4,0.0029409246641607,7
bold,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
book,2,26/07/2015,M0d0d8,7,0.0091324200913242,2,0.0091324200913242,7
boy,1,26/07/2015,M0d0d8,7,0.0045662100456621,3,0.0070677940180463505,7
brand,2,26/07/2015,M0d0d8,7,0.0091324200913242,2,0.0091324200913242,7
brave,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
business,11,26/07/2015,M0d0d8,7,0.0502283105022831,19,0.013392329863664962,7
capable,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
cent,3,26/07/2015,M0d0d8,7,0.0136986301369863,15,0.00798671078199496,7
change,2,26/07/2015,M0d0d8,7,0.0091324200913242,5,0.005048679642660033,7
charge,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
chemical,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.0033291301274335503,7
class,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.0029863399032811003,7
club,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
college,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
comfort,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
comfortable,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
company,1,26/07/2015,M0d0d8,7,0.0045662100456621,13,0.00937152810850745,7
condom,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
consciousness,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
consulting,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
copresident,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
country,1,26/07/2015,M0d0d8,7,0.0045662100456621,14,0.006621252143071017,7
course,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.0029863399032811003,7
critical,2,26/07/2015,M0d0d8,7,0.0091324200913242,5,0.006489153760265234,7
criticism,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
day,1,26/07/2015,M0d0d8,7,0.0045662100456621,8,0.00944255871949618,7
dean,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
decade,1,26/07/2015,M0d0d8,7,0.0045662100456621,6,0.004159930435738475,7
difficult,1,26/07/2015,M0d0d8,7,0.0045662100456621,4,0.003099437458643325,7
dynamic,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
economic,1,26/07/2015,M0d0d8,7,0.0045662100456621,6,0.00347276443253455,7
enterprise,2,26/07/2015,M0d0d8,7,0.0091324200913242,2,0.0091324200913242,7
entrepreneur,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
entrepreneurship,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
environment,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
event,1,26/07/2015,M0d0d8,7,0.0045662100456621,3,0.0036637600245577333,7
evolution,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
factory,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.0038554320668562,7
family,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
fashion,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
father,3,26/07/2015,M0d0d8,7,0.0136986301369863,3,0.0136986301369863,7
favourite,2,26/07/2015,M0d0d8,7,0.0091324200913242,2,0.0091324200913242,7
female,3,26/07/2015,M0d0d8,7,0.0136986301369863,3,0.0136986301369863,7
finance,1,26/07/2015,M0d0d8,7,0.0045662100456621,3,0.0026444880400958667,7
first,3,26/07/2015,M0d0d8,7,0.0136986301369863,14,0.009528108780718672,7
free,1,26/07/2015,M0d0d8,7,0.0045662100456621,7,0.0045360852309598,7
freshman,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
gender,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.00326349717969375,7
good,1,26/07/2015,M0d0d8,7,0.0045662100456621,6,0.004374673069979525,7
graduate,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
great,1,26/07/2015,M0d0d8,7,0.0045662100456621,7,0.00341834740899878,7
handful,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
health,1,26/07/2015,M0d0d8,7,0.0045662100456621,27,0.01165667688462736,7
healthcare,1,26/07/2015,M0d0d8,7,0.0045662100456621,3,0.0042438893365565,7
high,1,26/07/2015,M0d0d8,7,0.0045662100456621,4,0.0025063785823731498,7
huge,1,26/07/2015,M0d0d8,7,0.0045662100456621,4,0.0028023460259543748,7
idea,1,26/07/2015,M0d0d8,7,0.0045662100456621,3,0.00542775911088135,7
ideal,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
impact,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.0029863399032811003,7
incredible,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
industry,1,26/07/2015,M0d0d8,7,0.0045662100456621,8,0.0061055129084873,7
initiative,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
innovative,1,26/07/2015,M0d0d8,7,0.0045662100456621,4,0.006296882431883175,7
inspiration,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
interested,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
issue,4,26/07/2015,M0d0d8,7,0.0182648401826484,5,0.011524764588931851,7
job,2,26/07/2015,M0d0d8,7,0.0091324200913242,4,0.004166558055316567,7
kitchen,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.0029863399032811003,7
leader,1,26/07/2015,M0d0d8,7,0.0045662100456621,5,0.012732461344748267,7
lesson,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
level,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.00326349717969375,7
lot,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
lucrative,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
lunch,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
m,1,26/07/2015,M0d0d8,7,0.0045662100456621,3,0.0042438893365565,7
male,2,26/07/2015,M0d0d8,7,0.0091324200913242,2,0.0091324200913242,7
maledominated,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
management,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
many,1,26/07/2015,M0d0d8,7,0.0045662100456621,16,0.006317515925795858,7
medium,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
meeting,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.0045152478799739,7
memory,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
mindset,2,26/07/2015,M0d0d8,7,0.0091324200913242,2,0.0091324200913242,7
mission,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
needle,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
new,1,26/07/2015,M0d0d8,7,0.0045662100456621,26,0.0096174492719423,7
only,1,26/07/2015,M0d0d8,7,0.0045662100456621,3,0.003039111298204167,7
organisation,3,26/07/2015,M0d0d8,7,0.0136986301369863,5,0.0088100993822186,7
other,1,26/07/2015,M0d0d8,7,0.0045662100456621,27,0.009537695030871972,7
own,1,26/07/2015,M0d0d8,7,0.0045662100456621,8,0.004591735227603625,7
part,2,26/07/2015,M0d0d8,7,0.0091324200913242,4,0.005687254391529934,7
partner,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.0029863399032811003,7
peer,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
people,2,26/07/2015,M0d0d8,7,0.0091324200913242,18,0.00993457547969622,7
place,2,26/07/2015,M0d0d8,7,0.0091324200913242,7,0.00435116597423875,7
plan,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.0029863399032811003,7
plane,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
planning,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
pregnancy,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
president,2,26/07/2015,M0d0d8,7,0.0091324200913242,3,0.00526944492611215,7
pretax,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
process,1,26/07/2015,M0d0d8,7,0.0045662100456621,4,0.0038774775870544335,7
product,1,26/07/2015,M0d0d8,7,0.0045662100456621,6,0.007752916263276926,7
professor,2,26/07/2015,M0d0d8,7,0.0091324200913242,3,0.0056122351502646,7
profit,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
progressive,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.0029863399032811003,7
question,1,26/07/2015,M0d0d8,7,0.0045662100456621,4,0.003646900834533175,7
reproductive,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.00326349717969375,7
right,1,26/07/2015,M0d0d8,7,0.0045662100456621,14,0.014359657880555467,7
school,10,26/07/2015,M0d0d8,7,0.045662100456621,10,0.045662100456621,7
second,2,26/07/2015,M0d0d8,7,0.0091324200913242,7,0.00422961205972908,7
semester,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
separate,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
service,1,26/07/2015,M0d0d8,7,0.0045662100456621,4,0.0031133112937292338,7
sexual,1,26/07/2015,M0d0d8,7,0.0045662100456621,3,0.0042438893365565,7
site,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.0033291301274335503,7
situation,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.0029863399032811003,7
skill,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
social,4,26/07/2015,M0d0d8,7,0.0182648401826484,9,0.00875623785003275,7
southern,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
std,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
step,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
sti,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
strong,1,26/07/2015,M0d0d8,7,0.0045662100456621,5,0.004181568424237125,7
structure,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.0038554320668562,7
student,2,26/07/2015,M0d0d8,7,0.0091324200913242,2,0.0091324200913242,7
sustainability,2,26/07/2015,M0d0d8,7,0.0091324200913242,2,0.0091324200913242,7
thing,1,26/07/2015,M0d0d8,7,0.0045662100456621,4,0.0040873293275542665,7
time,2,26/07/2015,M0d0d8,7,0.0091324200913242,13,0.009922590547647875,7
timid,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
tip,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
top,2,26/07/2015,M0d0d8,7,0.0091324200913242,4,0.004166558055316567,7
toxic,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
track,5,26/07/2015,M0d0d8,7,0.0228310502283105,5,0.0228310502283105,7
traditional,1,26/07/2015,M0d0d8,7,0.0045662100456621,2,0.0033291301274335503,7
underdog,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
willing,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
woman,7,26/07/2015,M0d0d8,7,0.0319634703196347,11,0.0199033037872683,7
work,1,26/07/2015,M0d0d8,7,0.0045662100456621,7,0.007908319342635719,7
world,3,26/07/2015,M0d0d8,7,0.0136986301369863,20,0.00980452881187804,7
year,2,26/07/2015,M0d0d8,7,0.0091324200913242,21,0.011907512119791628,7
zone,1,26/07/2015,M0d0d8,7,0.0045662100456621,1,0.0045662100456621,7
act,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
adviser,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
aerosol,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
air,1,16/06/2020,M12fbb,8,0.0044642857142857,3,0.0031899080386871333,8
airborne,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
argument,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
attache,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
attitude,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
binary,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
bleak,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
body,1,16/06/2020,M12fbb,8,0.0044642857142857,3,0.0028390400790720333,8
breathing,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
british,1,16/06/2020,M12fbb,8,0.0044642857142857,3,0.0037365863410754666,8
business,1,16/06/2020,M12fbb,8,0.0044642857142857,19,0.013392329863664962,8
calculation,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
case,1,16/06/2020,M12fbb,8,0.0044642857142857,4,0.00345002463961285,8
chance,2,16/06/2020,M12fbb,8,0.0089285714285714,4,0.0058707554751858005,8
chief,1,16/06/2020,M12fbb,8,0.0044642857142857,3,0.0026105132629704003,8
choice,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
church,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
conjunction,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
consideration,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
convincing,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
coronavirus,1,16/06/2020,M12fbb,8,0.0044642857142857,11,0.007547488671038767,8
cough,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
country,2,16/06/2020,M12fbb,8,0.0089285714285714,14,0.006621252143071017,8
covering,5,16/06/2020,M12fbb,8,0.0223214285714285,5,0.0223214285714285,8
critical,2,16/06/2020,M12fbb,8,0.0089285714285714,5,0.006489153760265234,8
customer,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
danger,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
day,1,16/06/2020,M12fbb,8,0.0044642857142857,8,0.00944255871949618,8
decision,2,16/06/2020,M12fbb,8,0.0089285714285714,6,0.0065896678178741334,8
different,1,16/06/2020,M12fbb,8,0.0044642857142857,4,0.005836855267251525,8
difficult,1,16/06/2020,M12fbb,8,0.0044642857142857,4,0.003099437458643325,8
disagreement,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
discussion,2,16/06/2020,M12fbb,8,0.0089285714285714,3,0.0054446778711484,8
disease,1,16/06/2020,M12fbb,8,0.0044642857142857,6,0.0047998243927975335,8
disperse,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
distance,4,16/06/2020,M12fbb,8,0.0178571428571428,4,0.0178571428571428,8
distancing,4,16/06/2020,M12fbb,8,0.0178571428571428,4,0.0178571428571428,8
distinction,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
dominant,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
droplet,4,16/06/2020,M12fbb,8,0.0178571428571428,4,0.0178571428571428,8
due,1,16/06/2020,M12fbb,8,0.0044642857142857,2,0.00321253501400555,8
early,1,16/06/2020,M12fbb,8,0.0044642857142857,3,0.004131209599183766,8
economy,3,16/06/2020,M12fbb,8,0.0133928571428571,5,0.005586703739160867,8
end,1,16/06/2020,M12fbb,8,0.0044642857142857,2,0.0029353777375929003,8
entertainment,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
etiquette,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
event,1,16/06/2020,M12fbb,8,0.0044642857142857,3,0.0036637600245577333,8
example,1,16/06/2020,M12fbb,8,0.0044642857142857,6,0.0038818294314779747,8
eye,1,16/06/2020,M12fbb,8,0.0044642857142857,2,0.0029353777375929003,8
fabric,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
face,3,16/06/2020,M12fbb,8,0.0133928571428571,3,0.0133928571428571,8
false,1,16/06/2020,M12fbb,8,0.0044642857142857,4,0.005370218170950351,8
fine,1,16/06/2020,M12fbb,8,0.0044642857142857,2,0.003804469901168,8
fixation,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
fool,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
future,1,16/06/2020,M12fbb,8,0.0044642857142857,5,0.008022770127200466,8
government,2,16/06/2020,M12fbb,8,0.0089285714285714,17,0.0128281064025486,8
gym,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
half,1,16/06/2020,M12fbb,8,0.0044642857142857,2,0.0046244873547505,8
health,1,16/06/2020,M12fbb,8,0.0044642857142857,27,0.01165667688462736,8
heavy,1,16/06/2020,M12fbb,8,0.0044642857142857,2,0.0029353777375929003,8
hospitality,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
imperfect,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
important,1,16/06/2020,M12fbb,8,0.0044642857142857,3,0.00537679694519315,8
indoor,4,16/06/2020,M12fbb,8,0.0178571428571428,4,0.0178571428571428,8
industry,1,16/06/2020,M12fbb,8,0.0044642857142857,8,0.0061055129084873,8
infected,2,16/06/2020,M12fbb,8,0.0089285714285714,2,0.0089285714285714,8
infection,2,16/06/2020,M12fbb,8,0.0089285714285714,11,0.006735044241908,8
landscape,1,16/06/2020,M12fbb,8,0.0044642857142857,3,0.0176167582417582,8
last,1,16/06/2020,M12fbb,8,0.0044642857142857,7,0.00458451621472905,8
layer,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
less,1,16/06/2020,M12fbb,8,0.0044642857142857,4,0.0030793365166037665,8
likely,1,16/06/2020,M12fbb,8,0.0044642857142857,2,0.00321253501400555,8
long,1,16/06/2020,M12fbb,8,0.0044642857142857,3,0.0041929271708682995,8
low,1,16/06/2020,M12fbb,8,0.0044642857142857,4,0.00597543390545785,8
magic,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
mandate,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
mantra,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
many,2,16/06/2020,M12fbb,8,0.0089285714285714,16,0.006317515925795858,8
mask,2,16/06/2020,M12fbb,8,0.0089285714285714,2,0.0089285714285714,8
mass,1,16/06/2020,M12fbb,8,0.0044642857142857,2,0.00321253501400555,8
material,1,16/06/2020,M12fbb,8,0.0044642857142857,3,0.004131209599183766,8
measure,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
medical,1,16/06/2020,M12fbb,8,0.0044642857142857,4,0.003492634850313867,8
meeting,1,16/06/2020,M12fbb,8,0.0044642857142857,2,0.0045152478799739,8
metre,5,16/06/2020,M12fbb,8,0.0223214285714285,5,0.0223214285714285,8
minister,1,16/06/2020,M12fbb,8,0.0044642857142857,3,0.0041929271708682995,8
minute,1,16/06/2020,M12fbb,8,0.0044642857142857,2,0.0032781679617453503,8
month,1,16/06/2020,M12fbb,8,0.0044642857142857,7,0.0044131211026528505,8
more,2,16/06/2020,M12fbb,8,0.0089285714285714,25,0.012441089531947462,8
new,2,16/06/2020,M12fbb,8,0.0089285714285714,26,0.0096174492719423,8
nightclub,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
nose,1,16/06/2020,M12fbb,8,0.0044642857142857,2,0.0032781679617453503,8
one,1,16/06/2020,M12fbb,8,0.0044642857142857,10,0.004317096150072901,8
onemetre,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
order,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
other,4,16/06/2020,M12fbb,8,0.0178571428571428,27,0.009537695030871972,8
outbreak,1,16/06/2020,M12fbb,8,0.0044642857142857,4,0.0033516186311985997,8
paper,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
particle,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
pavement,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
people,4,16/06/2020,M12fbb,8,0.0178571428571428,18,0.00993457547969622,8
persistent,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
person,1,16/06/2020,M12fbb,8,0.0044642857142857,2,0.00321253501400555,8
portent,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
precaution,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
precautionary,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
principle,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
projection,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
promask,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
propel,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
public,3,16/06/2020,M12fbb,8,0.0133928571428571,21,0.010682483671635299,8
rate,1,16/06/2020,M12fbb,8,0.0044642857142857,3,0.0026542685614636004,8
rationale,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
recommendation,2,16/06/2020,M12fbb,8,0.0089285714285714,2,0.0089285714285714,8
relief,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
resurgence,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
review,1,16/06/2020,M12fbb,8,0.0044642857142857,1,0.0044642857142857,8
risk,6,16/06/2020,M12fbb,8,0.0267857142857142,10,0.01731442577030805,8
rule,2,16/06/2020,M12fbb,8,0.0089285714285714,4,0.007608939802336,8
